timestamp,temperature,humidity,wind_speed,pressure,clouds,rain,feels_like,temp_max,temp_min
2024-01-01 00:00:00,27.483570765056164,55.04466018892674,11.922169553124727,1025.6691114918663,1.1353644767419069,0.6700761422532037,19.621908733076214,25.77853369961944,24.620135096034506
2024-01-01 01:00:00,24.308678494144075,43.326468628243816,7.539556396577882,1005.9233053438122,46.86606419941263,0.14391338156669486,17.086001345178317,29.88650246522426,19.075489317785056
2024-01-01 02:00:00,28.23844269050346,37.19192204002097,8.653558269395386,1017.4381942814623,5.630327568183735,3.775686278368095,28.630887737658206,31.78494308322676,17.386384897404803
2024-01-01 03:00:00,32.61514928204013,50.25691028421768,7.387765407282958,1020.7463405342934,11.881791626807193,3.1015477567673235,33.54708320235065,23.389173379111874,25.245046129184445
2024-01-01 04:00:00,23.829233126383322,86.57458223475115,2.9286448169706674,1003.7306952842192,11.752624677710488,3.5203988404961177,17.007162130904295,32.3480296005283,16.478281547286205
2024-01-01 05:00:00,23.8293152152541,49.39217592124531,10.83678172892258,1012.404746439382,64.92103021160635,1.0648208075445535,26.814846183452854,34.778189294024756,12.957693518182202
2024-01-01 06:00:00,32.896064077536955,61.12743730460197,4.211585436612837,980.5873265993092,74.60448792654233,0.6818573779338488,20.746787154390866,30.067174516118506,12.216854132380481
2024-01-01 07:00:00,28.837173645764544,72.18113753371067,0.3647394964718076,1002.756123586657,58.336876509715964,0.07272332833940964,21.56437308117652,37.38397906279033,23.030049756728197
2024-01-01 08:00:00,22.65262807032524,51.81777614275764,9.682084438607518,1010.4743184860683,96.21725484745419,1.7529377940329849,21.038030378805654,24.131054004482134,13.597853237518585
2024-01-01 09:00:00,27.712800217929825,88.30692496325764,2.6566601911057344,1000.5221681803515,37.48705795237041,2.9495884342731653,19.68004615160092,21.776726483442914,28.77397090992182
2024-01-01 10:00:00,22.682911535937688,87.74683769652668,14.106878765293715,1029.3241130393164,28.571208628186074,1.9612202254986615,24.242608139724133,19.106398755478608,9.59035296058139
2024-01-01 11:00:00,22.671351232148716,45.10693774952185,14.30892865503881,998.6985862203936,86.85991281894603,2.1873746101186455,19.84524941794481,35.480221557445915,28.48228184145019
2024-01-01 12:00:00,26.20981135783017,59.83491035354312,13.722965853306729,1008.5995551330302,22.359583851945263,4.520793472468742,25.352284128899193,31.27182828177029,21.05508733601309
2024-01-01 13:00:00,15.43359877671101,48.052698589006184,5.552380503831666,1014.3074057728609,96.32225394406113,1.7412773351165018,23.748809452754315,27.722076645447725,19.516434440648037
2024-01-01 14:00:00,16.375410837434835,47.090429662648056,0.23184924793301143,1027.4127328906611,1.2154474689816341,2.569947445799054,22.80525976566795,29.399843131599102,17.275404565955252
2024-01-01 15:00:00,22.188562353795135,32.213216841271965,13.924778438815881,998.6413784882056,96.98788267076391,3.9182650637057153,19.46218168979201,22.372554763508116,21.995680571760353
2024-01-01 16:00:00,19.93584439832788,66.57386003879381,6.422762224759715,1024.6316375215497,4.315991195057611,1.9827139116063508,21.116143347158335,40.228759898084135,19.81182648787576
2024-01-01 17:00:00,26.571236662976368,60.16074139373169,14.499822285655043,1013.1023306101958,89.11431136980711,3.1104335011393673,27.77695612912878,28.646105909876137,25.516509410082605
2024-01-01 18:00:00,20.459879622393945,33.08872507499936,14.454299656338792,1003.1849134895205,52.77011090862999,4.311818543733726,26.504585938121902,28.546973973024464,20.571138243310198
2024-01-01 19:00:00,17.938481493323543,46.71878785419669,12.795141832010401,1017.6210347426327,99.29647961193004,4.747603118288211,19.112223776007244,31.62883311949346,20.75150880730939
2024-01-01 20:00:00,32.32824384460777,84.49595315799922,4.416733381043786,1014.9905969557346,7.379656473539886,0.7353674046451897,24.49666152714613,30.405046158683568,18.18193893893072
2024-01-01 21:00:00,23.871118497567323,44.37371344001835,5.776465929028879,1006.997831228412,55.38542844013208,4.632938125807472,27.756935616858947,29.119420121395656,19.715271881394663
2024-01-01 22:00:00,25.33764102343962,38.693692325473386,12.767050072752854,1013.6980208499002,96.9302535619099,2.460581465397691,15.652973594393142,24.04762772277344,21.539008844460295
2024-01-01 23:00:00,17.87625906893272,59.36716561665378,4.753830077344165,1009.1468640313824,52.30978441701488,1.2912219414947916,26.716800961899676,30.357341785679978,11.449158036716872
2024-01-02 00:00:00,22.278086377374088,89.13902724663603,2.5423912002913873,1014.1351734525125,62.93986381352625,2.2956787811913064,20.686881205270765,37.41012248237517,13.259072889471435
2024-01-02 01:00:00,25.55461294854933,44.523316290690026,8.352018936875252,1019.6213067452105,69.57486889846172,4.900162876427386,26.852993342965796,34.72710023077489,23.716320470113576
2024-01-02 02:00:00,19.245032112888488,70.32813284435272,14.042321612411715,1028.8601681614534,45.454106476777326,2.463090469964348,20.183704217287417,35.965933133196984,20.854327190639708
2024-01-02 03:00:00,26.87849009172836,75.69717691972306,10.440446950124596,1000.6218450117315,62.75580800840635,1.643758051437541,14.975589496677404,25.443921617844076,19.080083318236603
2024-01-02 04:00:00,21.996806550405974,44.25825263954398,8.550917551340474,1034.3303337465627,58.43143119231002,3.167004271583629,15.862287810584187,23.051975898707095,20.092169665326967
2024-01-02 05:00:00,23.541531251033618,73.69298091671158,1.4576474065615281,993.479122004775,90.11580104909889,1.2007280938909655,24.24042473330691,27.37106539950176,21.737908526808354
2024-01-02 06:00:00,21.991466938853016,52.06698796315519,9.225108400487546,1011.4821490496441,4.5446380341457875,0.3793166405433196,25.29861250860741,28.278624561443472,17.301201598453193
2024-01-02 07:00:00,34.26139092254469,67.93834983561476,14.850807751563949,1018.8831720648458,28.096318959223034,0.6443986095532461,19.478416874477958,33.47095759235474,16.108476372988438
2024-01-02 08:00:00,24.93251387631033,68.01178264565368,2.1012602285478605,1015.8099186773503,95.04114840765587,0.6402291947888622,27.19296229388687,19.537676851425903,20.979226275488408
2024-01-02 09:00:00,19.711445355220498,62.14648104448551,7.774944785456051,1006.7730048017941,89.02637838909163,0.7595134675614718,15.6923996886552,35.64775159730307,15.10813611192484
2024-01-02 10:00:00,29.112724560515943,35.4173862032645,13.160596078919331,1010.9187774964272,45.56567527857129,0.6941358632470507,23.66960100676342,27.209960507105052,22.041263778572358
2024-01-02 11:00:00,18.895781750144888,80.11814973535428,11.111529266313067,1008.0699906534117,62.013259780153675,3.2043737240160732,17.944919001187717,25.8655946502629,11.487081978810798
2024-01-02 12:00:00,26.044317975023777,49.24680389830415,10.45523611492902,1007.1063524305579,27.738118298113267,0.9094004219957241,20.740819460989204,22.93947812369916,25.14577818662822
2024-01-02 13:00:00,15.201649380601122,41.19111062399125,10.53726125980664,1021.4960209702102,18.81211597237613,1.728336416619316,24.23699335658207,19.725716640671152,22.362987412065216
2024-01-02 14:00:00,18.359069755507846,32.44650849328583,5.3923672682963275,1016.5701548596505,46.36984049399822,4.483942049530059,19.69793317358024,32.11585291980957,21.28014867156938
2024-01-02 15:00:00,25.984306179345616,65.4535765912945,4.403877663967401,1006.0709040473935,35.33522280260528,2.3698082013143615,22.077222278850872,28.36658983594202,24.91345491972757
2024-01-02 16:00:00,28.692332899977053,70.65386171053694,12.140417332177705,1021.9959987543325,58.365611185087204,3.3377886926051357,29.0314640460722,21.55019550129473,28.32737222231288
2024-01-02 17:00:00,25.85684140594985,30.995269735671368,12.15170092018771,1016.0729952087661,7.773463696498483,0.8615993560081492,21.115540652384254,21.52460613968192,25.07185032509065
2024-01-02 18:00:00,24.421758588058797,60.72558349795686,13.006084778701556,1021.1286211883896,97.43948076661665,0.9614450940433539,28.17846056032571,26.32107650354936,10.795628843341774
2024-01-02 19:00:00,23.494481522053555,43.58974651187628,13.698608288347069,1019.2962884192361,98.62107444796028,0.20434308133239432,18.351465726711908,36.34510762644696,13.602115166321493
2024-01-02 20:00:00,17.607390048162863,68.71036742456698,7.670135982914067,1004.7100498907793,69.81617140197451,0.8446753153608227,26.649020889576413,26.702043243181976,16.875907111521606
2024-01-02 21:00:00,21.400778958026457,40.46198574029948,7.522744420307994,1007.3981895980303,53.60963663441204,1.3929516951597931,31.207843103289502,20.48428523440947,20.13045525105417
2024-01-02 22:00:00,22.696806145201062,71.45626428614796,11.974427684501627,1020.4729360512326,30.952761628632775,0.8850524213837341,11.641777499363553,26.77128467957028,22.588295102345615
2024-01-02 23:00:00,30.285611131094576,53.20412077803225,9.749458961666477,1019.1037026543346,81.37950197069486,0.44351266878527806,20.015523722647615,26.636382151261646,16.371280934232672
2024-01-03 00:00:00,26.71809144784231,86.20379932420407,10.52950315886555,1012.7909840603585,68.47311725538793,0.603179355503004,26.8853606359027,14.515566785292142,20.93383382238539
2024-01-03 01:00:00,16.18479922318633,38.25125664875959,11.936890041541515,1014.1732738330878,16.26169393448913,2.303893840163629,22.984773069785035,27.72852566741094,16.22308533823339
2024-01-03 02:00:00,26.620419846973974,50.46398106301551,13.350080127263494,1025.7766489578842,91.09271844938425,1.0316685920289625,25.855729366856544,26.84532734895661,16.942410985040258
2024-01-03 03:00:00,23.074588597918417,36.80841127443534,5.069927352773037,1007.0842861116417,82.2537242923169,1.8213493052403773,20.980074066420897,31.48103182406709,12.966694515758888
2024-01-03 04:00:00,21.615389998470206,85.48161709671376,5.63374428959916,1018.4709738117003,94.9799913291924,2.5170863542742845,24.4329489373645,37.244780474726724,15.383833769445479
2024-01-03 05:00:00,28.05838144420434,82.64036120285886,1.409729097613035,1010.9780734756611,72.571950838836,3.4519741431468267,23.221613823039604,33.632825147738785,13.241576971918331
2024-01-03 06:00:00,30.154997612479754,45.47649766290934,8.67420211494261,1010.8231879677278,61.34151959357899,0.19656069920549468,29.838910308299035,26.655556547225846,15.120633735113337
2024-01-03 07:00:00,29.656400595580994,69.59904276205074,0.5391341069511313,1023.9877685198719,41.82430362906189,3.997051994545213,25.272104216506065,22.467370456291647,25.268208983039198
2024-01-03 08:00:00,20.803912383886807,79.03333201207295,6.983970271986903,1021.2541634898803,93.27284833540132,3.139501947454539,25.68801331037601,40.8667990162493,15.253005555840286
2024-01-03 09:00:00,23.453938120743928,63.31204869596774,8.13966952061365,1021.1350963600064,86.60638895004084,0.40879515974435954,21.940615169387662,28.29609217007244,33.161910324186955
2024-01-03 10:00:00,26.65631715701782,61.77903470136039,4.298118781924266,1026.0547880715433,4.521867010618941,4.3678931205338865,21.561968879637533,28.06964645956473,22.466589504404446
2024-01-03 11:00:00,29.877725635611796,44.5111374540271,8.862498908535162,1013.2100384163276,2.6366974497252005,4.604362002659066,21.837209060901895,27.879374564449982,20.92418061847437
2024-01-03 12:00:00,22.60412881077355,35.586166068353954,0.45750374908574143,1019.8195297129496,37.64633668780496,0.30538979927431875,25.972260711891483,28.990423803839274,15.708211099093933
2024-01-03 13:00:00,24.071705116680914,83.83294547719962,0.5602228312382163,1009.8973324340654,81.0553330781833,1.3843882407360186,21.895077595898684,27.278197940380288,23.501549397044958
2024-01-03 14:00:00,19.46832512996986,84.02508342979982,12.339008409894873,1016.2416635248844,98.72761293149445,4.031006398965307,25.448874284482066,25.131689965598817,17.12181086881113
2024-01-03 15:00:00,19.018966879596647,67.98608743639608,5.402859621168943,1011.6985694563232,15.041689110352818,3.7412984519182917,34.37700399322719,25.26570529379804,20.610049073226808
2024-01-03 16:00:00,29.062629111970992,50.34178746292204,1.9059076897782719,1013.9699596499272,59.41307153521351,0.9226050967818866,28.355623517158463,27.836233648920008,32.800422691343975
2024-01-03 17:00:00,31.781200142854114,50.95257447675965,7.833648900822066,1018.9515702543691,38.08908566310215,1.0467466166835515,22.369882339160796,25.282876144331176,19.51970050137675
2024-01-03 18:00:00,24.63994939209833,73.55734073221436,11.549903296479162,1004.8177931676653,96.99143978146031,1.85236051395691,30.006069610819722,24.435771086614178,25.74636663142838
2024-01-03 19:00:00,30.01766448946012,83.82661559715463,3.2373154124526478,1033.9238727568545,84.21189231357087,2.4226149259551066,21.959623134892244,28.532151138459483,16.48411787437056
2024-01-03 20:00:00,26.80818012523817,83.22518545590704,9.343357137285004,1002.939826185003,83.83287047111378,3.0912738576514798,13.80937732411073,26.725113912895722,19.82505754751519
2024-01-03 21:00:00,21.77440122697438,76.79253275145743,1.28021197490652,1000.8581138721227,46.86931597949703,1.844568197848862,18.95956844541298,35.51996494291345,28.85400317817755
2024-01-03 22:00:00,26.80697802754207,68.52189876925726,0.7752258175291155,1024.5811087350007,41.48195023376652,2.3126735806657397,14.646040394870722,14.745150958034941,16.865164711061162
2024-01-03 23:00:00,32.690182832329846,35.048397899702934,7.97031947352222,1020.9166269396294,27.340707193070624,3.7373546906687825,22.24243257979346,33.45753425961231,29.062242789984644
2024-01-04 00:00:00,24.820869804450243,39.69772284567682,8.109526824151597,1019.2411981705216,5.6375496650927115,0.1834160144529895,24.092091895947757,34.23042596248815,23.538759677277376
2024-01-04 01:00:00,32.82321827907003,83.91325131162475,9.561448522473098,1019.2834550926428,86.47223762550531,1.2621847217201037,32.382186561376415,17.63304883795925,17.18766612052866
2024-01-04 02:00:00,11.901274479551278,66.3857435795754,10.891370005839923,1012.8775322715309,81.29010091300776,3.566747929422762,25.634636868820813,26.286562029598258,23.162038695277605
2024-01-04 03:00:00,29.10951252187612,30.55182309699778,14.63778119193802,1004.0274562851417,99.97176732861305,4.476034188435997,22.90449735595568,26.142795670021044,24.86277224813365
2024-01-04 04:00:00,25.435235341190857,36.08829257196193,7.74450522451793,1013.7580455819373,99.66368370739053,2.5583872105783305,28.147027905917447,20.962441526410892,23.10904981108598
2024-01-04 05:00:00,23.504963247670663,69.81010614648335,4.84434709411869,1006.2283828848789,55.543170560262745,2.6605674263265784,12.944323454960575,24.110916562045624,12.148876400547717
2024-01-04 06:00:00,25.45880388267751,30.30369503077312,11.927792921530555,1022.7511973341775,76.89874151805105,0.5358600566988803,25.178072790542828,22.447120772670857,16.364314120875658
2024-01-04 07:00:00,15.062155426995536,39.64848308504992,4.062483768931113,1011.5294261849787,94.47657298824281,2.237061834117273,27.854325969434832,36.761352217118116,18.762406822242475
2024-01-04 08:00:00,23.90164056081244,62.924027361995165,6.584571310584542,1004.7450280320749,84.96473906774115,2.6630863322751157,16.607068771100792,32.678391965737305,19.62783285449977
2024-01-04 09:00:00,26.78556285755873,71.5137118615616,1.1768457201339895,1009.7861415834701,24.734810174319765,1.2123525181736483,29.718770216034645,34.35777547497079,23.103360487753392
2024-01-04 10:00:00,32.38947022370758,69.11767557015602,0.38026115123186266,1017.1293145427562,45.05441353100935,1.3462161547469047,25.69248203747207,31.608360320216175,20.888505004666268
2024-01-04 11:00:00,22.40864890863176,43.45615856763359,14.439726220168875,1007.3627544719602,12.915941515149498,1.8864208155231132,21.923560430495993,22.354741143913856,13.323278206449494
2024-01-04 12:00:00,20.95753198553406,72.73075328085216,12.539701807683088,1004.7777960443357,95.40510272587224,0.10035598888863184,27.163909330531425,25.37739866860113,21.900989255029817
2024-01-04 13:00:00,22.491214782077318,44.23494524980801,10.43961309140547,1015.4368721149191,60.617463445088006,1.6103958279158914,35.35346428902198,30.44687280613959,23.052928726419115
2024-01-04 14:00:00,29.57701058851037,49.52398188955606,6.134294166214048,1015.4496657110873,22.864280550346272,1.0572400349827231,24.909331275292477,21.889360955540273,22.7989522396552
2024-01-04 15:00:00,26.643755548298422,74.78948430708145,2.5994148010626867,1007.9305682462887,67.17006844058567,1.6374867608895731,25.24110293150168,31.56499215086194,25.403903627773108
2024-01-04 16:00:00,22.351198981164806,68.97797394283288,2.3465556400662906,1008.2896169438168,61.81282404578958,0.5988106590962561,21.70319550229878,26.798373009209325,24.16961077274452
2024-01-04 17:00:00,27.56633716556678,80.95340462965068,3.75364347246893,1015.3204993735764,35.81627180328405,4.452636403699475,19.75077815267604,26.125895962252013,22.295900396142184
2024-01-04 18:00:00,25.4853877467402,69.4567735380206,8.238399970591807,998.5191565850267,11.355759219962902,2.9679622677702433,28.151679082721227,31.554799841017456,19.649171442706766
2024-01-04 19:00:00,29.843224952664446,64.0985162001283,10.718938840500934,998.9253622562344,67.15731955927996,3.395511595722448,19.719580870455665,30.2213165574302,11.695195332420043
2024-01-04 20:00:00,21.489734530613237,35.62048606968555,9.90296065076597,1005.8155577874757,52.03077009037933,3.9458561930366916,24.357831186096963,26.1951691709046,22.148091095662927
2024-01-04 21:00:00,23.361689267011158,52.06294818356601,4.199008454189142,1010.8655284828815,77.23183917356393,2.492210994645286,21.611712766174417,33.79664901682124,21.038438435815557
2024-01-04 22:00:00,23.039459234339212,45.91214206090353,14.322979209947912,1016.1090756559801,52.01635011119934,0.43460144043711846,26.39489912873196,22.594683362000513,21.357894185976868
2024-01-04 23:00:00,17.682425259339407,44.63937860274501,11.068453750436527,1027.7535621694956,85.21815003185401,2.685532709092739,25.66831052643474,31.07967803472132,13.616257120898453
2024-01-05 00:00:00,26.48060138532288,88.38063328514673,8.31531078767101,1021.5765962320202,55.190683877448556,2.9342055901043955,29.187699721289498,30.96550628984192,14.594717297958688
2024-01-05 01:00:00,26.305276360899448,53.58586348000563,9.175811193515283,1011.4006147003657,56.093797153538624,3.72719737092165,21.449918005726264,26.452267803430047,25.26576426666452
2024-01-05 02:00:00,25.025567283212304,83.5227933106268,6.2940009364168485,1012.8098379209731,87.66536026583451,2.158297731148397,22.650625323533145,29.63066511121059,19.802224230716725
2024-01-05 03:00:00,23.827064333124266,67.86831755983577,3.715964842517362,1002.974706353622,40.3482866212397,0.6379015139778188,19.106181421088465,21.744432118073483,23.40750348686312
